EntityID	NER	RAG	UAL
https://refidao.com/urn:organization:Crowdmuse	Crowdmuse	type: Organization; Crowdmuse; employee: GreenPill Global,Metacrisis.xyz; founder: Maryam Mazraei	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Cryptio	Cryptio; Cryptio is compliant with major data and privacy regulations and built to meet accounting standards.	type: Organization; Cryptio; Cryptio is compliant with major data and privacy regulations and built to meet accounting standards.; description: Cryptio is compliant with major data and privacy regulations and built to meet accounting standards.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CryptoCarbonRatingsInstitute	Crypto Carbon Ratings Institute; We provide data on the carbon exposure of investments and business activities in the field of cryptocurrencies and beyond.	type: Organization; Crypto Carbon Ratings Institute; We provide data on the carbon exposure of investments and business activities in the field of cryptocurrencies and beyond.; description: We provide data on the carbon exposure of investments and business activities in the field of cryptocurrencies and beyond.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CryptoClimateAccord	Crypto Climate Accord; CCA is a private sector-led initiative for the entire crypto community focused on decarbonizing the cryptocurrency and blockchain industry in record time. Together, we will #MakeCryptoGreen.	type: Organization; Crypto Climate Accord; CCA is a private sector-led initiative for the entire crypto community focused on decarbonizing the cryptocurrency and blockchain industry in record time. Together, we will #MakeCryptoGreen.; description: CCA is a private sector-led initiative for the entire crypto community focused on decarbonizing the cryptocurrency and blockchain industry in record time. Together, we will #MakeCryptoGreen.; areaserved: PoliticsActivism	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CryptoCommonsAssociation	Crypto Commons Association; The CCA brings together builders and academics working on crypto commons, and operates the Crypto Commons Hub in the Austrian Alps as an experimental testbed for emerging technology and a harbor for web 3 projects producing public goods	type: Organization; Crypto Commons Association; The CCA brings together builders and academics working on crypto commons, and operates the Crypto Commons Hub in the Austrian Alps as an experimental testbed for emerging technology and a harbor for web 3 projects producing public goods; description: The CCA brings together builders and academics working on crypto commons, and operates the Crypto Commons Hub in the Austrian Alps as an experimental testbed for emerging technology and a harbor for web 3 projects producing public goods; areaserved: Innovation; employee: Giulio Quarta,Domenico Leone,Felix Fritsch	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CryptoCouncilforInnovation	Crypto Council for Innovation	type: Organization; Crypto Council for Innovation	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CryptoTreesASA	CryptoTreesASA; Earn crypto, plant trees!	type: Organization; CryptoTreesASA; Earn crypto, plant trees!; description: Earn crypto, plant trees!; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Cryptotrunks	Cryptotrunks; CryptoTrunks are generative NFTs that use oracles to create a specialized NFT just for you. We look at your transaction history to calculate just how much you've fucked up the environment. The size of your trunk is representative of how much damage you've done, so you can display to future generations how badly you've screwed them over.	type: Organization; Cryptotrunks; CryptoTrunks are generative NFTs that use oracles to create a specialized NFT just for you. We look at your transaction history to calculate just how much you've fucked up the environment. The size of your trunk is representative of how much damage you've done, so you can display to future generations how badly you've screwed them over.; description: CryptoTrunks are generative NFTs that use oracles to create a specialized NFT just for you. We look at your transaction history to calculate just how much you've fucked up the environment. The size of your trunk is representative of how much damage you've done, so you can display to future generations how badly you've screwed them over.; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CurveLabs	Curve Labs; We are an innovation network working with Web3 primitives to design, develop and improve blockchain-native organizations more than the sum of their parts.	type: Organization; Curve Labs; We are an innovation network working with Web3 primitives to design, develop and improve blockchain-native organizations more than the sum of their parts.; description: We are an innovation network working with Web3 primitives to design, develop and improve blockchain-native organizations more than the sum of their parts.; areaserved: Innovation; employee: Louise Borreani,Pat Rawson; founder: Pat Rawson	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Cut	Cut; Carbon credits certified by Landfill gas and Biomass projects. Our ambitious blockchain project allows you to reduce your carbon footprint transparently on-chain, in any amount, at any time. 	type: Organization; Cut; Carbon credits certified by Landfill gas and Biomass projects. Our ambitious blockchain project allows you to reduce your carbon footprint transparently on-chain, in any amount, at any time. ; description: Carbon credits certified by Landfill gas and Biomass projects. Our ambitious blockchain project allows you to reduce your carbon footprint transparently on-chain, in any amount, at any time. ; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CyberBox	CyberBox; - ReFi NFT Marketplace that helps people and companies to be carbon neutral - No-code solution for creating dynamic NFTs tied to real data	type: Organization; CyberBox; - ReFi NFT Marketplace that helps people and companies to be carbon neutral - No-code solution for creating dynamic NFTs tied to real data; description: - ReFi NFT Marketplace that helps people and companies to be carbon neutral - No-code solution for creating dynamic NFTs tied to real data; employee: Avano,dMeter; founder: Dmitriy Boshenyatov	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CyberBoxReFiNFTMarketplace	CyberBox ReFi NFT Marketplace; In CyberBox we are looking to build on the ReFi ecosystem. Currently we are on Celo, a carbon negative blockchain with lots of ReFi initiatives. For each trade, a small % is used to buy and offset carbon tokens. ReFi NFT projects are welcome!	type: Organization; CyberBox ReFi NFT Marketplace; In CyberBox we are looking to build on the ReFi ecosystem. Currently we are on Celo, a carbon negative blockchain with lots of ReFi initiatives. For each trade, a small % is used to buy and offset carbon tokens. ReFi NFT projects are welcome!; description: In CyberBox we are looking to build on the ReFi ecosystem. Currently we are on Celo, a carbon negative blockchain with lots of ReFi initiatives. For each trade, a small % is used to buy and offset carbon tokens. ReFi NFT projects are welcome!; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:CynsarFoundation	Cynsar Foundation; We are helping and micro-financing business that are mitigating climate change through any means, be it agriculture , machines etc.	type: Organization; Cynsar Foundation; We are helping and micro-financing business that are mitigating climate change through any means, be it agriculture , machines etc.; description: We are helping and micro-financing business that are mitigating climate change through any means, be it agriculture , machines etc.; areaserved: PoliticsActivism	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DAOIPCI	DAO IPCI	type: Organization; DAO IPCI; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DAONation	DAO Nation; DAO Nation provides a financial and organizational infrastructure for protocols and individuals to build and promote ESG-minded projects - via incubation, funding and collaboration.	type: Organization; DAO Nation; DAO Nation provides a financial and organizational infrastructure for protocols and individuals to build and promote ESG-minded projects - via incubation, funding and collaboration.; description: DAO Nation provides a financial and organizational infrastructure for protocols and individuals to build and promote ESG-minded projects - via incubation, funding and collaboration.; areaserved: DigitalInfrastructure	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DeBiDecentralisedBiodiversity	DeBi - Decentralised Biodiversity; To create store of value for Forest and Biodiversity through Decentralised Ownership of via blockchain.	type: Organization; DeBi - Decentralised Biodiversity; To create store of value for Forest and Biodiversity through Decentralised Ownership of via blockchain.; description: To create store of value for Forest and Biodiversity through Decentralised Ownership of via blockchain.; employee: Praveen Pandiyan; founder: Praveen Pandiyan	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DeFiforthePeople	DeFi for the People; Were making decentralized finance open and accessible to 6 billion smartphone users around the world. Built on Celo, the new initiative counts Aave, Curve, Sushi, PoolTogether, 0x, UMA, Valora, Ubeswap, and Moola Market among its founding partners. Education and infrastructure partners include Chainlink, RabbitHole, The Graph and Wrapped.com. 	type: Organization; DeFi for the People; Were making decentralized finance open and accessible to 6 billion smartphone users around the world. Built on Celo, the new initiative counts Aave, Curve, Sushi, PoolTogether, 0x, UMA, Valora, Ubeswap, and Moola Market among its founding partners. Education and infrastructure partners include Chainlink, RabbitHole, The Graph and Wrapped.com. ; description: Were making decentralized finance open and accessible to 6 billion smartphone users around the world. Built on Celo, the new initiative counts Aave, Curve, Sushi, PoolTogether, 0x, UMA, Valora, Ubeswap, and Moola Market among its founding partners. Education and infrastructure partners include Chainlink, RabbitHole, The Graph and Wrapped.com. ; areaserved: Social	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DeTrash	DeTrash; NFT"	type: Organization; DeTrash; NFT"; description: NFT"; founder: The Lexicon - Ecological Benefits Activator; funder: Philipp Teles von Hauenschild	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DecentLabs	Decent Labs; Decent Labs is accelerating the decentralized future, restoring power to individuals, and raising the bar for Web3 development.	type: Organization; Decent Labs; Decent Labs is accelerating the decentralized future, restoring power to individuals, and raising the bar for Web3 development.; description: Decent Labs is accelerating the decentralized future, restoring power to individuals, and raising the bar for Web3 development.; areaserved: Innovation	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DecentrAgora	DecentrAgora; dApp	type: Organization; DecentrAgora; dApp; description: dApp; areaserved: Helping create an open, regenerative and sustainable future through positive-sum infinite cooperative games.; additionaltype: Protocol,Service Provider,Association,Community; employee: Other; founder: NFT; funder: Community	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Deep	Deep; Decentralized Energy Exchange Platform	type: Organization; Deep; Decentralized Energy Exchange Platform; description: Decentralized Energy Exchange Platform; areaserved: Energy	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DeepVenture	DeepVenture; We are building web3 tools/ dApps for Space Scientists to build upon publicly available patents and spin-off in an open and structured way.	type: Organization; DeepVenture; We are building web3 tools/ dApps for Space Scientists to build upon publicly available patents and spin-off in an open and structured way.; description: We are building web3 tools/ dApps for Space Scientists to build upon publicly available patents and spin-off in an open and structured way.; employee: Manuel Olariu; founder: Manuel Olariu	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DemocracyEarth	Democracy.Earth; Power in your hands. Tools for a borderless democracy. For everyone, anywhere.	type: Organization; Democracy.Earth; Power in your hands. Tools for a borderless democracy. For everyone, anywhere.; description: Power in your hands. Tools for a borderless democracy. For everyone, anywhere.; areaserved: PoliticsActivism	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DiamanteBridgeCollectiveTheDBC	Diamante Bridge Collective The DBC; A Costa Rican Collective Association of individual contributors, local organizations, and global partners working together as an interdependent network of autonomous communities. We meet in the space where public goods and private ownership meet personal responsibility and collective power.	type: Organization; Diamante Bridge Collective The DBC; A Costa Rican Collective Association of individual contributors, local organizations, and global partners working together as an interdependent network of autonomous communities. We meet in the space where public goods and private ownership meet personal responsibility and collective power.; description: A Costa Rican Collective Association of individual contributors, local organizations, and global partners working together as an interdependent network of autonomous communities. We meet in the space where public goods and private ownership meet personal responsibility and collective power.; areaserved: Nature; additionaltype: Association; employee: Danielle Bellavita Gennety,Magenta Ceiba; founder: Danielle Bellavita Gennety; twitter: https://twitter.com/DiamanteBridge	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DigitalArt4Climate	Digital Art4 Climate; ABOUTThe United Nations announced 2021 as the Year of Creative Economy for Sustainable Development to recognise the value of creativity as a powerful resource for sustainable development and climate action. DigitalArt4Climate in partnership with UN-Habitat is an initiative to accelerate that force.The DigitalArt4Climate is an unprecedented multi-stakeholder partnership initiative which uses blockchain technology to turn art into digital assets or NFTs, which can be collected and traded, thus opening up a socio-technological innovation space which helps to unlock extraordinary potential for resource mobilization and climate empowerment.	type: Organization; Digital Art4 Climate; ABOUTThe United Nations announced 2021 as the Year of Creative Economy for Sustainable Development to recognise the value of creativity as a powerful resource for sustainable development and climate action. DigitalArt4Climate in partnership with UN-Habitat is an initiative to accelerate that force.The DigitalArt4Climate is an unprecedented multi-stakeholder partnership initiative which uses blockchain technology to turn art into digital assets or NFTs, which can be collected and traded, thus opening up a socio-technological innovation space which helps to unlock extraordinary potential for resource mobilization and climate empowerment.; description: ABOUTThe United Nations announced 2021 as the Year of Creative Economy for Sustainable Development to recognise the value of creativity as a powerful resource for sustainable development and climate action. DigitalArt4Climate in partnership with UN-Habitat is an initiative to accelerate that force.The DigitalArt4Climate is an unprecedented multi-stakeholder partnership initiative which uses blockchain technology to turn art into digital assets or NFTs, which can be collected and traded, thus opening up a socio-technological innovation space which helps to unlock extraordinary potential for resource mobilization and climate empowerment.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DigitalCharityArt	Digital Charity Art; Digital Charity Art is a small team of New Zealanders who share a passion for the promise of blockchain technology and the opportunity to make a positive difference in the world by directly connecting charities to the power of NFTs. 	type: Organization; Digital Charity Art; Digital Charity Art is a small team of New Zealanders who share a passion for the promise of blockchain technology and the opportunity to make a positive difference in the world by directly connecting charities to the power of NFTs. ; description: Digital Charity Art is a small team of New Zealanders who share a passion for the promise of blockchain technology and the opportunity to make a positive difference in the world by directly connecting charities to the power of NFTs. ; areaserved: Social	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DigitalGaia	Digital Gaia; Digital Gaia is building a networked intelligence to aid in market coordination and steer Planetary Regeneration	type: Organization; Digital Gaia; Digital Gaia is building a networked intelligence to aid in market coordination and steer Planetary Regeneration; description: Digital Gaia is building a networked intelligence to aid in market coordination and steer Planetary Regeneration; areaserved: DigitalInfrastructure; employee: ReFi San Jos en la Criptocantina,CriptoCantina Temtica: Finanzas Regenerativas y ReFi San Jos,I Encuentro ReFi Costa Rica,Protopian Convergence Costa Rica 2024; founder: Ned Harvey	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DigitalMRV	Digital MRV; DigitalMRV provides data confidence with IOTAs DLT and ClimateCHECKs 20 years of MRV expertise. Providing data confidence and utility with a shared data ledger that captures project data and protects it during processing, transfer and verification.	type: Organization; Digital MRV; DigitalMRV provides data confidence with IOTAs DLT and ClimateCHECKs 20 years of MRV expertise. Providing data confidence and utility with a shared data ledger that captures project data and protects it during processing, transfer and verification.; description: DigitalMRV provides data confidence with IOTAs DLT and ClimateCHECKs 20 years of MRV expertise. Providing data confidence and utility with a shared data ledger that captures project data and protects it during processing, transfer and verification.; areaserved: Nature	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DisruptorDAO	Disruptor DAO; DAO	type: Organization; Disruptor DAO; DAO; description: DAO; areaserved: ReFi ImpactDAO,  ReFi Movement; employee: The Disruptor DAO is on a mission to advance efforts that position melanated women and communities as creators, builders, and owners in this space  disrupting the wealth gap.  We are an inclusive community of women and allies committed to creating generational wealth through education, advancing Black and Latina women-led projects  businesses, philanthropy, investment in real estate, and practicing collective economics to secure our place in Web3.  Together, the members of the Disruptor DAO are collectively investing, receiving cryptocurrency education, participating in hackathons to solve real-world challenges, and working to evolve our ideas and inventions into projects and businesses in web3. Our efforts equip women with the tools for financial liberation to enhance their overall well-being and the quality of life for themselves and future generations.	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DoinGud	DoinGud; The DoinGud protocol enables the decentralized funding, governance, and validation of an ecosystem of Impact Communities. Specifically, the protocol empowers impact communities to: 1. Organize around common impact and humanitarian purposes (curated by token holders) 2. Bootstrap treasuries from Direct Donations, NFT Sale Proceeds, Capital Yield Pools 3. Transparently disperse funds to impact makers (Impact DAOs, Non-Profits, NGOs, Community Groups) 4. Reward impact reporters (journalists, researchers, etc.) for sharing the stories of impact organizations 5. Leverage curation incentives to efficiently allocate funds to the various impact makers 	type: Organization; DoinGud; The DoinGud protocol enables the decentralized funding, governance, and validation of an ecosystem of Impact Communities. Specifically, the protocol empowers impact communities to: 1. Organize around common impact and humanitarian purposes (curated by token holders) 2. Bootstrap treasuries from Direct Donations, NFT Sale Proceeds, Capital Yield Pools 3. Transparently disperse funds to impact makers (Impact DAOs, Non-Profits, NGOs, Community Groups) 4. Reward impact reporters (journalists, researchers, etc.) for sharing the stories of impact organizations 5. Leverage curation incentives to efficiently allocate funds to the various impact makers ; description: The DoinGud protocol enables the decentralized funding, governance, and validation of an ecosystem of Impact Communities. Specifically, the protocol empowers impact communities to: 1. Organize around common impact and humanitarian purposes (curated by token holders) 2. Bootstrap treasuries from Direct Donations, NFT Sale Proceeds, Capital Yield Pools 3. Transparently disperse funds to impact makers (Impact DAOs, Non-Profits, NGOs, Community Groups) 4. Reward impact reporters (journalists, researchers, etc.) for sharing the stories of impact organizations 5. Leverage curation incentives to efficiently allocate funds to the various impact makers ; employee: Manu Alzuru; founder: Manu Alzuru	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Doni	Doni; Doni is an outreach fundraising app dedicated to reinvent and nurture new living experiences for people, through the use of fundraising campaigns.	type: Organization; Doni; Doni is an outreach fundraising app dedicated to reinvent and nurture new living experiences for people, through the use of fundraising campaigns.; description: Doni is an outreach fundraising app dedicated to reinvent and nurture new living experiences for people, through the use of fundraising campaigns.; areaserved: Social	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Dotmoovs	Dotmoovs; The ultimate sports app with incredible metaverse competitions	type: Organization; Dotmoovs; The ultimate sports app with incredible metaverse competitions; description: The ultimate sports app with incredible metaverse competitions; areaserved: Health	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Dottyland	Dottyland; Turning individual climate-positive behaviour and impact as part of functional and serviceable identity, aka the Impact Self. 	type: Organization; Dottyland; Turning individual climate-positive behaviour and impact as part of functional and serviceable identity, aka the Impact Self. ; description: Turning individual climate-positive behaviour and impact as part of functional and serviceable identity, aka the Impact Self. ; employee: Krri Brewster-Palts,Ketly Freirik; founder: The Lexicon - Ecological Benefits Activator	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Dovu	Dovu; Dovu is building the trust layer for carbon offset integrity. They implement carbon sequestration practices to tokenise carbon credits. This makes it easy for organisations to offset their carbon footprints with carbon thats sourced directly from farmers. Firstly, they can identify how much carbon they need to offset their footprints (using our Carbon Calculator). And then purchase offsets on the DOVU Carbon Market.	type: Organization; Dovu; Dovu is building the trust layer for carbon offset integrity. They implement carbon sequestration practices to tokenise carbon credits. This makes it easy for organisations to offset their carbon footprints with carbon thats sourced directly from farmers. Firstly, they can identify how much carbon they need to offset their footprints (using our Carbon Calculator). And then purchase offsets on the DOVU Carbon Market.; description: Dovu is building the trust layer for carbon offset integrity. They implement carbon sequestration practices to tokenise carbon credits. This makes it easy for organisations to offset their carbon footprints with carbon thats sourced directly from farmers. Firstly, they can identify how much carbon they need to offset their footprints (using our Carbon Calculator). And then purchase offsets on the DOVU Carbon Market.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DraftVentures	Draft Ventures; We incubate, advise/accelerate & invest in pre-seed/seed stage companies in web3, climate, fintech, & proptech.	type: Organization; Draft Ventures; We incubate, advise/accelerate & invest in pre-seed/seed stage companies in web3, climate, fintech, & proptech.; description: We incubate, advise/accelerate & invest in pre-seed/seed stage companies in web3, climate, fintech, & proptech.; additionaltype:  Investment Firm; employee: David Rodriguez; twitter: https://twitter.com/draftvc	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DrawDAO	DrawDAO; DrawDAO is a community of carbon drawdown project operators, climate activists, scientists, and artists fighting climate change via the open-sourcing of carbon dioxide removal & storage (CDRS) projects.	type: Organization; DrawDAO; DrawDAO is a community of carbon drawdown project operators, climate activists, scientists, and artists fighting climate change via the open-sourcing of carbon dioxide removal & storage (CDRS) projects.; description: DrawDAO is a community of carbon drawdown project operators, climate activists, scientists, and artists fighting climate change via the open-sourcing of carbon dioxide removal & storage (CDRS) projects.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DreamVillage	Dream Village; Introducing regenerative agriculture, economies and developmental projects in Ghana	type: Organization; Dream Village; Introducing regenerative agriculture, economies and developmental projects in Ghana; description: Introducing regenerative agriculture, economies and developmental projects in Ghana; employee: Clement Matorwmasen; founder: Clement Matorwmasen	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Ducky	Ducky; Ducky is launching a Chainlink Node to Bring Carbon Emissions Data Onto Leading Blockchains	type: Organization; Ducky; Ducky is launching a Chainlink Node to Bring Carbon Emissions Data Onto Leading Blockchains; description: Ducky is launching a Chainlink Node to Bring Carbon Emissions Data Onto Leading Blockchains; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Dulang	Dulang; For most people who do not know how to handle their used electronics properly and want it be done easily, as well as maximize the value that they can get from their e-wastes, Dulang provides a decision support tool (e.g., to fix, fix and sell, sell, donate, swap, and/or recycle) that would direct to and help consumers in the appropriate course of action and show the value to be unlocked (e.g., once fixed for x, can be sold for 10x). The output will be: 1. a recommended course of action; 2. an estimate of value that can be unlocked; 3. an option for pick-ups or drop offs, particularly for larger items (think of your 60 TV) with a nearby map; 4. e-waste circular economy contents, including ways to extend the life use of electronics and self repair in partnership with existing green content creators (e.g., ifixit); 5. gamifications and token rewards that could be facilitated through a blockchain. The tokens would represent a waste reduction credit that can be then sold in exchanges. The tokens provide a disruptive tokenization of carbon credits, particularly in relation to scope 3. Material extraction and processing account for a substantial share of carbon emission (around 50%), and therefore reducing e-wastes would: a. reduce carbon emissions (generated from the extraction, processing as well as otherwise would have resulted from illegal dumping/extraction in landfills), and b. extend the life cycle of electronics and reduce inventory cost as well as waste caused by overproducing electronics. 	type: Organization; Dulang; For most people who do not know how to handle their used electronics properly and want it be done easily, as well as maximize the value that they can get from their e-wastes, Dulang provides a decision support tool (e.g., to fix, fix and sell, sell, donate, swap, and/or recycle) that would direct to and help consumers in the appropriate course of action and show the value to be unlocked (e.g., once fixed for x, can be sold for 10x). The output will be: 1. a recommended course of action; 2. an estimate of value that can be unlocked; 3. an option for pick-ups or drop offs, particularly for larger items (think of your 60 TV) with a nearby map; 4. e-waste circular economy contents, including ways to extend the life use of electronics and self repair in partnership with existing green content creators (e.g., ifixit); 5. gamifications and token rewards that could be facilitated through a blockchain. The tokens would represent a waste reduction credit that can be then sold in exchanges. The tokens provide a disruptive tokenization of carbon credits, particularly in relation to scope 3. Material extraction and processing account for a substantial share of carbon emission (around 50%), and therefore reducing e-wastes would: a. reduce carbon emissions (generated from the extraction, processing as well as otherwise would have resulted from illegal dumping/extraction in landfills), and b. extend the life cycle of electronics and reduce inventory cost as well as waste caused by overproducing electronics. ; description: For most people who do not know how to handle their used electronics properly and want it be done easily, as well as maximize the value that they can get from their e-wastes, Dulang provides a decision support tool (e.g., to fix, fix and sell, sell, donate, swap, and/or recycle) that would direct to and help consumers in the appropriate course of action and show the value to be unlocked (e.g., once fixed for x, can be sold for 10x). The output will be: 1. a recommended course of action; 2. an estimate of value that can be unlocked; 3. an option for pick-ups or drop offs, particularly for larger items (think of your 60 TV) with a nearby map; 4. e-waste circular economy contents, including ways to extend the life use of electronics and self repair in partnership with existing green content creators (e.g., ifixit); 5. gamifications and token rewards that could be facilitated through a blockchain. The tokens would represent a waste reduction credit that can be then sold in exchanges. The tokens provide a disruptive tokenization of carbon credits, particularly in relation to scope 3. Material extraction and processing account for a substantial share of carbon emission (around 50%), and therefore reducing e-wastes would: a. reduce carbon emissions (generated from the extraction, processing as well as otherwise would have resulted from illegal dumping/extraction in landfills), and b. extend the life cycle of electronics and reduce inventory cost as well as waste caused by overproducing electronics. ; employee: Kreshna Yuditya Rahmat; founder: Kreshna Yuditya Rahmat	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:DutchBlockchainCoalition	Dutch Blockchain Coalition; A triple helix network of government, private sector and research institutes. Our mission is to increase both knowledge and use of blockchain in the Netherlands, thereby speeding up the decentralisation of digital infrastructure. Within the track of energy and sustainability we find the link with the ReFi movement.	type: Organization; Dutch Blockchain Coalition; A triple helix network of government, private sector and research institutes. Our mission is to increase both knowledge and use of blockchain in the Netherlands, thereby speeding up the decentralisation of digital infrastructure. Within the track of energy and sustainability we find the link with the ReFi movement.; description: A triple helix network of government, private sector and research institutes. Our mission is to increase both knowledge and use of blockchain in the Netherlands, thereby speeding up the decentralisation of digital infrastructure. Within the track of energy and sustainability we find the link with the ReFi movement.; areaserved: Innovation; additionaltype: Association	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Dynastea	Dynastea; A collaborative network of solutioneers 	type: Organization; Dynastea; A collaborative network of solutioneers ; description: A collaborative network of solutioneers ; employee: Mei Wen; founder: Mei Wen	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:ECORISEDAO	ECORISE DAO; ECORISE has created a two token system that consists of ECO, a Land-pegged Stablecoin and RISE, a deflationary utility token that are used for ecosystem economics.  ECORISE DAO will streamline fund allocation to conservation and regeneration projects.	type: Organization; ECORISE DAO; ECORISE has created a two token system that consists of ECO, a Land-pegged Stablecoin and RISE, a deflationary utility token that are used for ecosystem economics.  ECORISE DAO will streamline fund allocation to conservation and regeneration projects.; description: ECORISE has created a two token system that consists of ECO, a Land-pegged Stablecoin and RISE, a deflationary utility token that are used for ecosystem economics.  ECORISE DAO will streamline fund allocation to conservation and regeneration projects.; areaserved: FundraisingInvestment; employee: Corneile Uys	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:ENREX	ENREX; DeFi gateway to multi-billion dollar carbon allowances and renewable energy certificates markets.	type: Organization; ENREX; DeFi gateway to multi-billion dollar carbon allowances and renewable energy certificates markets.; description: DeFi gateway to multi-billion dollar carbon allowances and renewable energy certificates markets.; areaserved: Energy	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:EQTVentures	EQT Ventures	type: Organization; EQT Ventures	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:ERCCool	ERC-Cool; The ERC-Cool is an improved implementation on the Ethereum standard smart contract ERC721A, that weaves real world, perpetual carbon removal into any NFT use case that adopts it.	type: Organization; ERC-Cool; The ERC-Cool is an improved implementation on the Ethereum standard smart contract ERC721A, that weaves real world, perpetual carbon removal into any NFT use case that adopts it.; description: The ERC-Cool is an improved implementation on the Ethereum standard smart contract ERC721A, that weaves real world, perpetual carbon removal into any NFT use case that adopts it.; areaserved: Carbon; employee: Leanne Bats; founder: Leanne Bats	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
